Id,PostId,Accepted,ParentId
19723,37434,2,12367
19724,37435,1,12363
19725,37436,1,12344
19726,37438,1,12330
19727,37439,2,12368
19728,37440,2,12363
19729,37442,2,12227
19730,37444,2,12357
19731,37446,2,12369
19732,37447,2,12368
19733,37448,2,12369
19734,37450,2,5928
19735,37452,1,10577
19736,37456,2,12371
19737,37457,1,12373
19738,37458,1,12184
19739,37459,2,4619
19740,37462,1,12374
19741,37463,2,12292
19742,37465,2,41
19743,37467,2,12371
19744,37471,2,12087
19745,37472,2,12309
19746,37475,2,12309
19747,37478,2,12377
19748,37479,2,12360
19749,37480,1,12377
19750,37482,1,12385
19751,37483,1,12381
19752,37484,2,12384
19753,37485,2,12385
19754,37486,2,12384
19755,37490,1,12382
19756,37491,2,12302
19757,37495,2,12389
19758,37498,2,12390
19759,37499,2,12372
19760,37504,1,12393
19761,37507,2,12304
19762,37508,1,12396
19763,37510,1,12384
19764,37513,2,12389
19765,37515,2,12388
19766,37518,2,12399
19767,37520,2,12400
19768,37524,2,12403
19769,37525,2,12402
19770,37528,2,12402
19771,37529,1,12403
19772,37530,2,12405
19773,37531,2,12389
19774,37532,2,12401
19775,37533,2,10996
19776,37534,2,12388
19777,37536,2,12405
19778,37537,1,10996
19779,37538,2,12406
19780,37539,2,12383
19781,37540,2,12406
19782,37541,2,12377
19783,37542,2,12406
19784,37543,2,12383
19785,37544,2,12386
19786,37546,2,12387
19787,37547,2,12253
19788,37552,2,11571
19789,37553,1,12405
19790,37554,2,916
19791,37559,1,11122
19792,37560,1,12395
19793,37561,1,12404
19794,37562,2,12160
19795,37565,1,12410
19796,37567,2,12409
19797,37568,2,12345
19798,37570,1,12379
19799,37571,1,12412
19800,37572,2,12345
19801,37573,2,12413
19802,37575,2,12413
19803,37576,2,12379
19804,37580,2,12412
19805,37582,2,12244
19806,37583,1,12416
19807,37588,2,12402
19808,37591,2,12416
19809,37592,2,12420
19810,37593,2,12377
19811,37597,2,12420
19812,37598,2,12420
19813,37601,2,12400
19814,37604,2,12415
19815,37605,2,12417
19816,37606,2,12418
19817,37607,2,12420
19818,37609,2,12411
19819,37610,2,12423
19820,37616,2,5126
19821,37617,1,12267
19822,37618,2,12429
19823,37622,2,12427
19824,37627,1,12431
19825,37629,2,12428
19826,37632,2,12431
19827,37633,1,12436
19828,37637,2,12438
19829,37640,2,218
19830,37641,2,12441
19831,37642,2,6305
19832,37643,2,2440
19833,37644,2,12431
19834,37645,2,12431
19835,37648,2,12443
19836,37652,1,12445
19837,37653,1,12433
19838,37655,2,12413
19839,37660,1,12435
19840,37661,2,12368
19841,37662,2,12441
19842,37663,2,12345
19843,37665,1,12443
19844,37667,2,8932
19845,37672,1,11781
19846,37673,2,12411
19847,37674,2,12422
19848,37675,1,12426
19849,37677,1,12418
19850,37679,2,12413
19851,37684,2,12456
19852,37685,2,12457
19853,37686,2,4796
19854,37687,1,12262
19855,37690,2,12455
19856,37691,2,12457
19857,37695,1,12447
19858,37696,1,12448
19859,37697,2,12459
19860,37699,2,12460
19861,37700,2,482
19862,37701,2,10273
19863,37703,2,10273
19864,37704,2,12447
19865,37705,1,12408
19866,37710,1,12460
19867,37711,1,12451
19868,37712,2,12463
19869,37713,2,12456
19870,37715,1,12457
19871,37718,2,12450
19872,37721,2,12466
19873,37722,1,12345
19874,37724,1,12465
19875,37725,2,12466
19876,37728,2,12468
19877,37730,2,12465
19878,37734,1,12469
19879,37735,2,12465
19880,37736,2,12468
19881,37739,1,12474
19882,37744,2,12475
19883,37745,1,12472
19884,37747,2,4167
19885,37748,2,4167
19886,37755,2,12467
19887,37757,2,12476
19888,37759,2,9108
19889,37763,2,12482
19890,37764,2,12483
19891,37765,2,12339
19892,37766,2,12483
19893,37769,2,12482
19894,37770,2,12486
19895,37772,2,12487
19896,37774,2,12475
19897,37777,2,12483
19898,37779,2,12480
19899,37780,1,12489
19900,37781,1,12481
19901,37782,1,12475
19902,37783,1,12490
19903,37787,1,12480
19904,37788,2,9218
19905,37789,2,12492
19906,37790,2,11838
19907,37791,1,12477
19908,37793,2,12379
19909,37798,1,12461
19910,37799,1,12493
19911,37800,2,12492
19912,37801,1,12497
19913,37802,2,12495
19914,37803,2,12489
19915,37804,2,12486
19916,37806,2,12483
19917,37808,1,12498
19918,37810,2,12475
19919,37812,2,12500
19920,37813,1,12494
19921,37815,1,12501
19922,37817,2,12500
19923,37818,2,12502
19924,37820,2,12502
19925,37821,2,12479
19926,37824,2,11758
19927,37827,1,12505
19928,37831,1,12506
19929,37834,2,8078
19930,37835,2,12509
19931,37837,1,12508
19932,37841,2,8078
19933,37842,2,12513
19934,37843,2,12495
19935,37844,2,12463
19936,37846,2,12489
19937,37848,2,12487
19938,37849,1,12515
19939,37852,1,12507
19940,37853,1,12510
19941,37854,2,11847
19942,37855,2,12516
19943,37860,2,12514
19944,37863,2,12517
19945,37864,2,12519
19946,37868,2,12520
19947,37869,2,4851
19948,37872,2,4851
19949,37873,2,12519
19950,37874,2,12494
19951,37875,2,12520
19952,37876,1,12520
19953,37877,2,12520
19954,37878,1,12522
19955,37882,2,12346
19956,37884,1,12502
19957,37887,2,10367
19958,37888,1,12487
19959,37890,2,12523
19960,37892,1,12529
19961,37893,1,12516
19962,37896,2,12529
19963,37898,1,12530
19964,37899,1,12533
19965,37901,2,10396
19966,37906,2,12536
19967,37907,1,12535
19968,37910,1,12536
19969,37916,2,12540
19970,37917,2,12539
19971,37922,1,12511
19972,37927,1,12547
19973,37928,2,12545
19974,37929,2,12540
19975,37931,1,12543
19976,37932,1,12546
19977,37936,2,12537
19978,37937,2,12531
19979,37941,1,12523
19980,37942,2,12552
19981,37945,2,6543
19982,37948,2,12537
19983,37952,1,12556
19984,37953,2,12539
19985,37954,2,12551
19986,37957,1,12548
19987,37958,1,12492
19988,37962,2,12558
19989,37964,1,12560
19990,37965,1,12528
19991,37971,2,12540
19992,37972,1,12561
19993,37974,2,12564
19994,37975,2,12563
19995,37976,2,12562
19996,37982,1,12564
19997,37985,2,12562
19998,37986,2,12524
19999,37988,2,12567
20000,37990,2,12565
20001,37991,2,12464
20002,37994,2,12570
20003,37995,2,12570
20004,38003,2,12575
20005,38005,1,12573
20006,38006,2,12568
20007,38007,2,12570
20008,38009,2,12578
20009,38011,1,12579
20010,38018,2,81
20011,38020,2,12584
20012,38021,2,81
20013,38022,1,12555
20014,38024,2,12568
20015,38025,1,12575
20016,38027,2,12575
20017,38028,2,12583
20018,38031,2,12578
20019,38035,1,12581
20020,38039,2,12589
20021,38040,1,12585
20022,38042,2,5241
20023,38043,2,12590
20024,38045,2,12345
20025,38046,2,12589
20026,38047,2,12591
20027,38049,2,12589
20028,38050,2,12575
20029,38052,1,12593
20030,38055,2,12594
20031,38061,2,12596
20032,38062,2,12597
20033,38066,2,12600
20034,38067,1,12600
20035,38070,2,10456
20036,38071,2,12602
20037,38072,2,12600
20038,38074,2,12601
20039,38077,2,12605
20040,38079,2,11701
20041,38080,1,12569
20042,38083,1,8709
20043,38084,1,12608
20044,38089,2,12595
20045,38094,2,12598
20046,38095,2,12615
20047,38096,2,12613
20048,38097,2,12601
20049,38098,2,12607
20050,38112,2,12618
20051,38113,2,12618
20052,38114,2,12624
20053,38116,2,12621
20054,38120,2,12610
20055,38121,2,12620
20056,38122,2,12592
20057,38124,2,12592
20058,38125,1,12620
20059,38127,2,12618
20060,38130,1,12611
20061,38131,2,12629
20062,38132,2,12606
20063,38135,2,11997
20064,38138,1,12628
20065,38140,2,11291
20066,38142,1,12627
20067,38144,2,12630
20068,38145,1,12634
20069,38149,2,12636
20070,38151,1,12601
20071,38154,2,12635
20072,38155,2,5047
20073,38156,1,12587
20074,38162,1,12641
20075,38163,2,12015
20076,38166,2,12430
20077,38171,2,9099
20078,38173,2,12644
20079,38175,1,12632
20080,38176,2,12644
20081,38178,2,12646
20082,38179,1,12622
20083,38181,2,12597
20084,38182,1,12645
20085,38183,1,12647
20086,38185,1,12617
20087,38186,2,12597
20088,38189,2,12650
20089,38190,1,12642
20090,38193,1,12649
20091,38196,1,12651
20092,38199,2,12652
20093,38200,2,11716
20094,38202,1,12654
20095,38204,2,12654
20096,38205,2,8444
20097,38206,2,12655
20098,38209,2,12636
20099,38211,2,8119
20100,38212,2,12340
20101,38220,2,12664
20102,38221,2,12663
20103,38226,2,12642
20104,38228,2,12664
20105,38229,2,12659
20106,38231,1,12667
20107,38233,2,12669
20108,38234,2,12669
20109,38238,2,12664
20110,38239,1,10683
20111,38241,2,12671
20112,38242,2,11369
20113,38253,2,12675
20114,38256,1,12674
20115,38257,1,12656
20116,38259,2,12438
20117,38260,2,12671
20118,38261,1,12668
20119,38263,2,12677
20120,38264,2,12679
20121,38265,2,12673
20122,38267,2,12670
20123,38270,2,12664
20124,38274,2,12683
20125,38277,1,12680
20126,38281,2,12665
20127,38284,1,12688
20128,38287,2,12686
20129,38289,1,12691
20130,38291,1,12692
20131,38295,2,116
20132,38298,2,12693
20133,38301,2,12693
20134,38304,1,12687
20135,38306,1,12699
20136,38310,1,12697
20137,38311,1,12698
20138,38312,1,11313
20139,38313,1,12702
20140,38314,1,12684
20141,38315,2,12699
20142,38318,2,12696
20143,38319,2,12701
20144,38321,1,12421
20145,38324,2,12703
20146,38325,2,12704
20147,38331,2,8498
20148,38332,1,12619
20149,38333,2,1350
20150,38336,2,12398
20151,38338,1,12705
20152,38340,2,12299
20153,38345,2,12708
20154,38352,2,12711
20155,38354,2,12488
20156,38356,2,12715
20157,38357,2,12715
20158,38361,2,12695
20159,38365,2,12714
20160,38367,2,12718
20161,38373,2,12721
20162,38374,1,12719
20163,38375,2,12720
20164,38376,2,12718
20165,38377,2,12701
20166,38378,2,12721
20167,38381,2,12715
20168,38388,1,12724
20169,38390,1,12721
20170,38391,2,12722
20171,38396,1,12708
20172,38397,2,12685
20173,38398,1,12725
20174,38399,2,12728
20175,38400,1,12726
20176,38404,2,12727
20177,38406,1,12728
20178,38407,1,12733
20179,38409,2,12731
20180,38410,1,12714
20181,38411,2,12731
20182,38414,2,12733
20183,38416,2,12731
20184,38417,2,9158
20185,38418,1,12735
20186,38421,2,12731
20187,38425,2,12739
20188,38426,1,12742
20189,38427,2,12742
20190,38428,2,12741
20191,38430,2,12738
20192,38431,2,12739
20193,38432,2,12739
20194,38435,2,5173
20195,38437,2,12739
20196,38438,2,12735
20197,38441,2,12745
20198,38442,1,12748
20199,38443,1,12732
20200,38444,2,12488
20201,38445,1,12741
20202,38449,2,12749
20203,38451,1,12739
20204,38453,2,12733
20205,38454,2,12731
20206,38455,2,12750
20207,38457,2,12748
20208,38458,2,12750
20209,38459,1,12747
20210,38461,1,12750
20211,38462,1,12752
20212,38464,2,12479
20213,38465,1,12755
20214,38467,2,12747
20215,38468,2,12739
20216,38469,2,12752
20217,38475,2,12034
20218,38477,2,2890
20219,38478,1,8036
20220,38480,2,2890
20221,38481,2,12760
20222,38482,2,6953
20223,38484,2,12757
20224,38485,2,12757
20225,38486,2,12746
20226,38490,2,12757
20227,38496,2,12769
20228,38498,1,12770
20229,38499,1,12756
20230,38503,1,12773
20231,38505,2,12773
20232,38506,1,12626
20233,38508,1,12764
20234,38510,1,12776
20235,38512,1,12772
20236,38513,1,12767
20237,38515,1,12777
20238,38520,2,12757
20239,38521,1,12425
20240,38522,2,12762
20241,38525,2,12757
20242,38526,2,12637
20243,38528,1,12774
20244,38529,2,12570
20245,38533,2,12739
20246,38535,2,6969
20247,38536,2,12782
20248,38543,2,3572
20249,38544,1,12618
20250,38545,2,7918
20251,38546,2,12783
20252,38549,1,12783
20253,38553,2,12469
20254,38554,2,12780
20255,38555,1,12789
20256,38557,1,12792
20257,38558,2,12788
20258,38559,2,11264
20259,38562,1,12781
20260,38564,2,12790
20261,38569,2,12795
20262,38572,1,12796
20263,38573,2,12779
20264,38574,2,12797
20265,38579,1,12798
20266,38582,2,12801
20267,38583,2,12800
20268,38584,2,12792
20269,38585,2,12782
20270,38586,1,12794
20271,38588,2,12780
20272,38590,1,12765
20273,38592,1,12803
20274,38594,2,7933
20275,38595,2,12803
20276,38596,1,12805
20277,38597,2,12805
20278,38598,2,12804
20279,38602,2,12805
20280,38603,2,12806
20281,38604,1,12808
20282,38606,2,12790
20283,38607,2,12693
20284,38608,2,12789
20285,38609,2,5101
20286,38612,1,12810
20287,38623,1,12809
20288,38630,2,12746
20289,38633,2,12820
20290,38634,1,12822
20291,38636,2,12820
20292,38637,2,9993
20293,38642,2,12824
20294,38643,2,12824
20295,38644,2,12825
20296,38645,2,12823
20297,38646,1,12812
20298,38647,1,12816
20299,38649,2,12823
20300,38650,1,12821
20301,38651,1,12824
20302,38652,1,9227
20303,38653,2,12818
20304,38654,2,12823
20305,38655,2,12732
20306,38657,1,12829
20307,38658,1,12815
20308,38659,2,9993
20309,38660,2,12826
20310,38661,2,10522
20311,38664,2,12831
20312,38665,2,12818
20313,38666,1,6011
20314,38670,1,12833
20315,38673,2,12834
20316,38674,2,12834
20317,38675,2,12820
20318,38677,2,12835
20319,38678,2,11463
20320,38679,2,9993
20321,38680,1,12813
20322,38681,1,3332
20323,38682,2,1327
20324,38683,2,12835
20325,38684,2,12785
20326,38686,1,12835
20327,38688,2,10607
20328,38691,1,12787
20329,38692,2,12604
20330,38693,1,12703
20331,38697,2,12828
20332,38698,2,12508
20333,38699,2,12828
20334,38702,2,12836
20335,38703,2,3173
20336,38704,1,12797
20337,38705,2,972
20338,38706,2,9597
20339,38707,1,12838
20340,38708,2,4782
20341,38713,2,1571
20342,38714,2,12840
20343,38717,2,12785
20344,38718,1,12842
20345,38720,2,3173
20346,38722,1,12846
20347,38725,2,12193
20348,38726,1,12844
20349,38731,1,12836
20350,38732,2,12824
20351,38733,2,12847
20352,38735,2,7436
20353,38737,1,12849
20354,38738,2,12851
20355,38740,2,12043
20356,38743,2,12849
20357,38745,1,12851
20358,38748,2,12854
20359,38758,1,12859
20360,38760,1,12860
20361,38761,2,12862
20362,38763,1,12864
20363,38766,1,12855
20364,38767,2,12855
20365,38768,2,9779
20366,38769,2,12866
20367,38772,1,12631
20368,38774,1,12867
20369,38775,2,12868
20370,38778,2,12866
20371,38779,2,12869
20372,38780,2,7384
20373,38781,2,12869
20374,38783,2,12863
20375,38785,2,12648
20376,38786,2,12871
20377,38788,2,12871
20378,38789,2,12872
20379,38790,2,12872
20380,38791,2,12859
20381,38792,2,12870
20382,38793,2,12871
20383,38802,2,12083
20384,38803,2,12802
20385,38804,2,12840
20386,38806,1,12875
20387,38807,2,12661
20388,38809,2,12865
20389,38817,2,12870
20390,38821,1,12877
20391,38824,2,12877
20392,38825,1,12880
20393,38827,2,12880
20394,38828,2,12469
20395,38833,2,12882
20396,38840,2,1122
20397,38842,2,8105
20398,38843,2,12832
20399,38845,2,1235
20400,38846,2,12856
20401,38849,2,12888
20402,38861,1,12896
20403,38862,2,12893
20404,38863,2,12896
20405,38864,2,12889
20406,38865,2,12868
20407,38867,2,12896
20408,38869,2,12868
20409,38871,2,12899
20410,38872,2,12899
20411,38875,2,10899
20412,38876,2,12901
20413,38882,2,12889
20414,38887,2,12904
20415,38888,1,12904
20416,38891,2,12905
20417,38892,2,12905
20418,38895,1,12906
20419,38896,1,12713
20420,38898,2,12902
20421,38899,1,12841
20422,38900,2,12906
20423,38901,2,1643
20424,38902,1,12902
20425,38903,2,7092
20426,38906,2,12907
20427,38910,1,12881
20428,38911,2,12910
20429,38915,2,12911
20430,38918,1,12911
20431,38920,2,4244
20432,38925,2,361
20433,38930,2,12909
20434,38933,2,12918
20435,38937,2,10469
20436,38939,2,7190
20437,38941,2,3872
20438,38942,2,12889
20439,38944,2,12852
20440,38945,1,12736
20441,38946,1,11822
20442,38947,1,12895
20443,38948,1,11059
20444,38949,2,6543
20445,38950,2,4693
20446,38951,2,12622
20447,38954,2,12884
20448,38956,2,12906
20449,38958,2,12891
20450,38959,2,12778
20451,38960,2,12778
20452,38964,2,12778
20453,38966,2,12921
20454,38968,2,12927
20455,38969,1,12930
20456,38971,1,12926
20457,38974,2,12930
20458,38977,1,12929
20459,38978,2,12922
20460,38980,2,12927
20461,38981,1,12927
20462,38982,2,12906
20463,38984,1,12932
20464,38985,2,2966
20465,38988,2,12937
20466,38989,1,12937
20467,38990,1,12925
20468,38991,2,11524
20469,38993,2,10715
20470,38999,2,12931
20471,39003,1,12944
20472,39009,1,12946
20473,39011,2,8512
20474,39012,1,12928
20475,39015,2,12894
20476,39019,1,12949
20477,39020,2,12950
20478,39025,2,12955
20479,39026,2,12954
20480,39028,2,12951
20481,39029,2,12949
20482,39030,2,12947
20483,39032,2,12953
20484,39034,1,12874
20485,39035,2,12957
20486,39036,2,12910
20487,39039,2,12945
20488,39043,2,12958
20489,39046,2,12960
20490,39050,2,12956
20491,39051,1,12959
20492,39053,2,12955
20493,39055,2,394
20494,39056,1,12963
20495,39060,2,12853
20496,39064,2,12948
20497,39065,2,7363
20498,39066,2,12966
20499,39067,1,12894
20500,39069,1,12967
20501,39070,1,12969
20502,39072,2,12971
20503,39078,2,12971
20504,39084,1,12979
20505,39086,1,12976
20506,39088,2,12975
20507,39089,2,12980
20508,39090,2,12980
20509,39091,2,12980
20510,39092,2,12974
20511,39093,2,4550
20512,39094,2,10469
20513,39095,2,12977
20514,39097,2,12100
20515,39098,2,2004
20516,39099,2,2004
20517,39100,2,12981
20518,39102,2,12727
20519,39103,2,12737
20520,39104,2,12981
20521,39107,2,12419
20522,39108,2,12983
20523,39114,2,12982
20524,39118,1,12419
20525,39120,2,12958
20526,39122,2,12990
20527,39123,1,12990
20528,39124,2,12986
20529,39130,2,12986
20530,39131,1,12992
20531,39133,2,12993
20532,39135,2,2255
20533,39142,2,12995
20534,39147,2,12978
20535,39148,2,13002
20536,39151,2,13002
20537,39152,1,12998
20538,39154,2,12997
20539,39155,1,13004
20540,39156,1,13003
20541,39157,2,8086
20542,39162,1,12999
20543,39165,2,13008
20544,39166,2,12857
20545,39168,2,757
20546,39170,2,13009
20547,39171,1,13008
20548,39172,2,13010
20549,39173,2,7016
20550,39176,2,13010
20551,39179,2,13013
20552,39180,2,12940
20553,39181,2,3987
20554,39183,2,4958
20555,39184,2,13005
20556,39185,2,13005
20557,39189,1,13017
20558,39190,2,13017
20559,39193,2,13013
20560,39196,2,13020
20561,39200,2,13021
20562,39204,1,13011
20563,39205,1,12994
20564,39207,1,13022
20565,39209,2,13023
20566,39210,2,13019
20567,39212,2,12713
20568,39213,1,13000
20569,39218,1,13007
20570,39219,2,6002
20571,39222,2,13025
20572,39223,1,13021
20573,39226,1,12984
20574,39228,2,13032
20575,39229,2,13031
20576,39234,2,13031
20577,39235,2,13035
20578,39236,1,13034
20579,39237,2,13034
20580,39239,1,13036
20581,39242,2,13001
20582,39247,1,13033
20583,39248,2,13042
20584,39250,2,13035
20585,39253,2,13044
20586,39254,2,13038
20587,39255,1,13023
20588,39256,2,12554
20589,39257,2,13040
20590,39258,2,12116
20591,39262,1,13045
20592,39267,2,13035
20593,39270,2,12419
20594,39271,2,7145
20595,39273,2,9454
20596,39276,2,1951
20597,39277,1,13028
20598,39278,1,12685
20599,39281,1,13054
20600,39282,1,13051
20601,39284,2,12955
20602,39285,2,13052
20603,39287,1,13053
20604,39289,2,13055
20605,39290,2,7794
20606,39291,2,13053
20607,39293,2,13052
20608,39294,2,13055
20609,39298,2,13053
20610,39300,1,13043
20611,39302,2,2584
20612,39304,2,13059
20613,39305,2,13058
20614,39311,2,13039
20615,39312,1,13059
20616,39313,2,13030
20617,39315,2,13059
20618,39321,2,5097
20619,39324,2,6529
20620,39326,2,13066
20621,39328,2,13068
20622,39329,2,13069
20623,39331,2,13071
20624,39333,2,13039
20625,39334,2,10859
20626,39335,1,13048
20627,39338,2,13064
20628,40339,2,13074
20629,40340,2,13062
20630,40345,2,13078
20631,40346,1,13078
20632,40347,2,13077
20633,40350,2,12198
20634,40351,2,12973
20635,40353,1,13072
20636,40355,1,13079
20637,40359,1,13084
20638,40361,2,13075
20639,40366,2,13088
20640,40367,1,13086
20641,40369,2,13089
20642,40371,2,13088
20643,40374,2,106
20644,40376,2,13090
20645,40377,2,13055
20646,40379,1,12550
20647,40380,2,13091
20648,40386,2,13095
20649,40387,2,13095
20650,40388,1,13093
20651,40389,2,13095
20652,40390,2,13093
20653,40391,1,12365
20654,40392,2,13096
20655,40393,2,4526
20656,40394,2,12973
20657,40396,2,13097
20658,40397,2,13073
20659,40398,2,4409
20660,40401,2,8854
20661,40403,1,13067
20662,40404,1,13083
20663,40405,2,8854
20664,40409,2,13101
20665,40411,2,13102
20666,40412,1,4526
20667,40415,2,13087
20668,40417,2,13067
20669,40419,1,13095
20670,40423,2,13104
20671,40424,1,13106
20672,40425,1,13085
20673,40428,1,13100
20674,40436,2,13109
20675,40444,2,13063
20676,40445,1,13108
20677,40448,2,13055
20678,40449,1,13099
20679,40451,2,13110
20680,40452,2,13109
20681,40457,2,13093
20682,40458,1,13114
20683,40460,2,13105
20684,40461,2,13115
20685,40462,2,13055
20686,40463,2,13105
20687,40464,2,13032
20688,40468,1,13118
20689,40470,1,13112
20690,40471,2,13101
20691,40472,2,13118
20692,40474,2,9099
20693,40475,2,13115
20694,40476,1,13121
20695,40478,1,13122
20696,40486,2,13125
20697,40488,2,13124
20698,40489,2,13126
20699,40490,1,12526
20700,40491,1,13123
20701,40496,1,13101
20702,40497,1,13102
20703,40500,2,13127
20704,40502,2,13028
20705,40503,2,263
20706,40508,1,13124
20707,40509,1,13130
20708,40510,2,13124
20709,40511,1,13132
20710,40513,2,13135
20711,40516,2,13109
20712,40524,2,1982
20713,40528,2,13135
20714,40529,1,13137
20715,40531,2,12912
20716,40535,2,13136
20717,40536,2,13118
20718,40538,2,13139
20719,40541,1,13143
20720,40545,2,13120
20721,40547,2,13148
20722,40548,2,12780
20723,40556,2,13137
20724,40557,2,12780
20725,40558,2,13149
20726,40559,1,13152
20727,40561,2,13153
20728,40562,2,13151
20729,40563,2,12958
20730,40565,2,13153
20731,40567,2,13140
20732,40569,2,11112
20733,40573,1,13156
20734,40579,1,13160
20735,40580,2,13160
20736,40586,1,12706
20737,40589,2,13162
20738,40590,2,13166
20739,40591,1,13146
20740,40594,1,13161
20741,40595,2,13155
20742,40596,1,13025
20743,40600,2,13170
20744,40601,1,13170
20745,40609,2,13172
20746,40610,2,13177
20747,40611,2,5807
20748,40618,2,13180
20749,40619,2,13180
20750,40620,1,13181
20751,40623,2,13177
20752,40626,2,4411
20753,40628,2,13183
20754,40630,2,13187
20755,40633,1,13178
20756,40634,2,13181
20757,40635,2,13155
20758,40636,2,323
20759,40637,2,13178
20760,40642,1,13187
20761,40645,2,13192
20762,40648,1,13193
20763,40649,2,10438
20764,40650,2,13193
20765,40652,2,10438
20766,40653,2,13188
20767,40654,2,13190
20768,40656,2,13191
20769,40657,1,13168
20770,40660,2,13188
20771,40662,1,13196
20772,40663,2,13194
20773,40664,2,13194
20774,40669,2,13190
20775,40671,2,13198
20776,40672,2,13199
20777,40673,2,13198
20778,40676,2,13160
20779,40677,2,13160
20780,40678,2,13160
20781,40681,1,13202
20782,40684,2,13190
20783,40688,2,13189
20784,40691,2,13095
20785,40693,1,9861
20786,40694,1,13206
20787,40696,2,13195
20788,40699,2,13209
20789,40706,1,13211
20790,40707,2,10288
20791,40708,1,13082
20792,40710,1,13179
20793,40711,2,13190
20794,40712,2,13047
20795,40713,1,13047
20796,40714,2,13181
20797,40716,2,13200
20798,40717,2,13206
20799,40718,1,12973
20800,40721,2,13189
20801,40722,2,13205
20802,40725,2,13214
20803,40729,2,1911
20804,40730,1,13158
20805,40736,2,13218
20806,40738,1,13219
20807,40740,2,13117
20808,40746,1,13227
20809,40747,2,12860
20810,40748,2,5375
20811,40750,2,13208
20812,40751,1,13224
20813,40753,2,13220
20814,40754,2,13218
20815,40755,2,13228
20816,40757,1,13164
20817,40759,2,13230
20818,40760,2,13187
20819,40761,1,13225
20820,40762,1,13230
20821,40763,1,13226
20822,40767,2,13187
20823,40770,1,13117
20824,40774,1,13235
20825,40781,2,13241
20826,40782,1,13234
20827,40785,2,13238
20828,40787,1,13239
20829,40791,2,13235
20830,40796,2,13242
20831,40797,2,13244
20832,40798,2,13235
20833,40800,2,13249
20834,40802,2,13240
20835,40803,1,13251
20836,40805,2,13240
20837,40806,2,13165
20838,40809,1,13165
20839,40811,1,13253
20840,40813,2,4601
20841,40814,2,13165
20842,40820,2,12884
20843,40821,2,13257
20844,40823,2,13246
20845,40829,2,13257
20846,40830,2,13129
20847,40837,2,13171
20848,40839,2,13261
20849,40847,2,13165
20850,40849,2,5007
20851,40850,2,13257
20852,40851,2,12884
20853,40855,2,13265
20854,40857,1,13263
20855,40858,2,12884
20856,40864,2,13267
20857,40866,1,13264
20858,40871,2,13256
20859,40872,2,13271
20860,40873,2,13273
20861,40874,2,13271
20862,40877,1,13274
20863,40879,2,13275
20864,40880,1,13275
20865,40881,2,13271
20866,40882,1,13273
20867,40883,1,13252
20868,40887,2,13276
20869,40890,1,13277
20870,40897,1,13266
20871,40898,2,12219
20872,40904,2,13200
20873,40908,2,13278
20874,40909,2,13200
20875,40913,2,13281
20876,40918,1,13281
20877,40919,2,13282
20878,40924,2,13211
20879,40925,2,13282
20880,40926,2,13278
20881,40927,2,13283
20882,40929,2,13287
20883,40930,1,13280
20884,40935,2,13287
20885,40936,2,13289
20886,40937,2,13287
20887,40940,2,13285
20888,40941,2,13288
20889,40946,1,13291
20890,40949,1,13236
20891,40952,2,13292
20892,40957,2,13291
20893,40959,1,13298
20894,40966,1,13303
20895,40968,2,13301
20896,40971,2,13257
20897,40973,1,13307
20898,40974,1,13305
20899,40978,1,1525
20900,40979,1,13306
20901,40980,2,13309
20902,40991,1,13316
20903,40993,2,13309
20904,40994,2,13302
20905,40996,2,13308
20906,40998,2,13262
20907,40999,1,13315
20908,41001,2,5613
20909,41003,2,13292
20910,41005,2,5613
20911,41008,1,13324
20912,41010,2,1525
20913,41011,2,13288
20914,41012,1,11057
20915,41015,2,13222
20916,41017,1,13327
20917,41018,1,13328
20918,41020,2,13314
20919,41024,2,13330
20920,41025,1,13323
20921,41028,2,7588
20922,41030,2,12426
20923,41033,2,13336
20924,41035,2,9644
20925,41036,2,12198
20926,41039,2,13329
20927,41042,2,6054
20928,41043,2,6054
20929,41044,2,13336
20930,41045,1,13320
20931,41047,2,13256
20932,41050,2,8
20933,41054,2,13343
20934,41059,2,13345
20935,41061,2,13235
20936,41062,1,5563
20937,41063,2,295
20938,41067,2,13339
20939,41068,2,12198
20940,41069,1,13343
20941,41072,2,13349
20942,41075,2,13346
20943,41077,2,13352
20944,41080,1,13353
20945,41091,1,13215
20946,41097,2,13359
20947,41098,2,13359
20948,41102,2,10105
20949,41107,2,13363
20950,41108,2,13364
20951,41110,1,13362
20952,41111,2,13345
20953,41112,2,13365
20954,41113,1,13218
20955,41115,2,13359
20956,41116,2,13360
20957,41119,2,13362
20958,41120,2,13333
20959,41121,1,13366
20960,41122,2,13335
20961,41124,2,12884
20962,41125,1,13350
20963,41126,2,13367
20964,41128,2,13367
20965,41130,2,13253
20966,41131,2,12884
20967,41134,1,13329
20968,41135,2,5750
20969,41137,2,13253
20970,41140,2,7737
20971,41144,1,13372
20972,41147,2,13376
20973,41148,2,10839
20974,41149,2,13376
20975,41153,1,13354
20976,41163,2,13374
20977,41164,2,13370
20978,41171,2,13376
20979,41172,1,13381
20980,41173,1,13389
20981,41175,1,13391
20982,41178,1,13387
20983,41180,2,13253
20984,41181,1,13392
20985,41184,2,13395
20986,41185,2,13354
20987,41188,2,12739
20988,41189,2,116
20989,41191,1,13398
20990,41192,1,13368
20991,41193,2,13395
20992,41195,2,13368
20993,41196,2,7588
20994,41201,1,13334
